beeldid,LEGEND,trfwf_original,pays_quid,lieu_wikidata_qid,lieu_wikidata_name,BPALLASF,lien_phototheque,spatial - key - key,spatial - value - value,imageclassification - class1,imageclassification - prob1,imageclassification - class2,imageclassification - prob2,imageclassification - class3,imageclassification - prob3,imageclassification - class4,imageclassification - prob4,imageclassification - class5,imageclassification - prob5
00035585,"Légation de Suède à Bruxelles, façade principale, avenue Geo Bernier. [Actualit]","batiments--bruxelles (belgique), allemagne--service diplomatique et consulaire--bruxelles (belgique), suede--service diplomatique et consulaire--bruxelles (belgique)","Q31, Q183, Q31, Q31","Q239, Q183, Q239, Q239","Bruxelles, Allemagne, Bruxelles, Bruxelles",Ambassades allemande et suédoise à Bruxelles : [...-1939]. -  13 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35585&rqdb=1&dbnu=1,LOC PLACE,Suède,apartment building,0.367057,building facade,0.215738,office building,0.0670048,hospital,0.0472401,mansion,0.0365281
00035585,,,,,,,,LOC PLACE,Bruxelles,apartment building,0.367057,building facade,0.215738,office building,0.0670048,hospital,0.0472401,mansion,0.0365281
00035585,,,,,,,,LOC STREET,avenue Geo Bernier,apartment building,0.367057,building facade,0.215738,office building,0.0670048,hospital,0.0472401,mansion,0.0365281
00035603,"Bruxelles, la nuit. Hiératique, le lion de la Grande Place continue à regarder passer les gens, les nuits, les siècles. [Actualit]","bruxelles (belgique)--photographies, grand-place (bruxelles, belgique)","Q31, Q31","Q239, Q3113705","Bruxelles, Grand Place",Grand-place de Bruxelles : [...-1939]. -  16 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35603&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,palace,0.242778,plaza,0.194535,fountain,0.105813,building facade,0.0502952,castle,0.0482787
00035603,,,,,,,,LOC MONUMENT,le lion de la Grande Place,palace,0.242778,plaza,0.194535,fountain,0.105813,building facade,0.0502952,castle,0.0482787
00035621,Bruxelles - Fleuri. La Grand-Place de Bruxelles bien connue par sa splendeur médiévale possède un ravissant marché aux fleurs. Un original aspect de la tour de l'Hôtel de Ville semblant surgir des fleurs. [Actualit],"bruxelles (belgique)--photographies, grand-place (bruxelles, belgique)","Q31, Q31","Q239, Q3113705","Bruxelles, Grand Place",Grand-place de Bruxelles : [...-1939]. -  16 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35621&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,church,0.387575,tower,0.376119,palace,0.0487639,skyscraper,0.0399808,castle,0.0370476
00035621,,,,,,,,LOC STREET,La Grand-Place de Bruxelles,church,0.387575,tower,0.376119,palace,0.0487639,skyscraper,0.0399808,castle,0.0370476
00035621,,,,,,,,LOC BUILDING,l' Hôtel de Ville,church,0.387575,tower,0.376119,palace,0.0487639,skyscraper,0.0399808,castle,0.0370476
00035627,"Les nouveaux bureaux de la C.M.T. (Construction Matériel Thermique S.A.),  rue Royale à Bruxelles. [Actualit]",belgique--photographies,Q31,Q31,Belgique,Diverses photos concernant la Belgique avant guerre : [...-1939]. -  16 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35627&rqdb=1&dbnu=1,LOC BUILDING,la C. M. T.,apartment building,0.365431,office building,0.204006,building facade,0.152108,parking garage,0.0519548,hospital,0.0497464
00035627,,,,,,,,LOC STREET,rue Royale,apartment building,0.365431,office building,0.204006,building facade,0.152108,parking garage,0.0519548,hospital,0.0497464
00035627,,,,,,,,LOC PLACE,Bruxelles,apartment building,0.365431,office building,0.204006,building facade,0.152108,parking garage,0.0519548,hospital,0.0497464
00035632,La première foire aux chevaux de Bruxelles. La première des 4 grandes foires aux chevaux organisées par la ville de Bruxelles s'est tenue ce jour au Boulevard du Midi. Un superbe cheval prîmé. 9/3/1932 [Sipho],belgique--photographies,Q31,Q31,Belgique,Diverses photos concernant la Belgique avant guerre : [...-1939]. -  16 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35632&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.872461,plaza,0.0620333,crosswalk,0.0272045,courtyard,0.0122824,residential neighborhood,0.00432611
00035632,,,,,,,,LOC STREET,Boulevard du Midi,street,0.872461,plaza,0.0620333,crosswalk,0.0272045,courtyard,0.0122824,residential neighborhood,0.00432611
00035632,,,,,,,,LOC PLACE,Bruxelles,street,0.872461,plaza,0.0620333,crosswalk,0.0272045,courtyard,0.0122824,residential neighborhood,0.00432611
00035654,La neige a fait son apparition à Bruxelles. Le Boulevard van Volxem à Forest sous la neige. [Sipho],bruxelles (belgique)--photographies,Q31,Q239,Bruxelles,Bruxelles en hiver : [...-1939]. -  22 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35654&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.394838,alley,0.113691,cemetery,0.100862,driveway,0.0711161,residential neighborhood,0.0517583
00035654,,,,,,,,LOC STREET,Le Boulevard van Volxem,street,0.394838,alley,0.113691,cemetery,0.100862,driveway,0.0711161,residential neighborhood,0.0517583
00035654,,,,,,,,LOC PLACE,Forest,street,0.394838,alley,0.113691,cemetery,0.100862,driveway,0.0711161,residential neighborhood,0.0517583
00035661,L'Amérique ? Nous avons souvent vu des photos d'Amérique montrant des voitures diverses ensevelies sous la neige; ce spectacle nous a été donné ce matin à Bruxelles. [Actualit],bruxelles (belgique)--photographies,Q31,Q239,Bruxelles,Bruxelles en hiver : [...-1939]. -  22 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35661&rqdb=1&dbnu=1,LOC PLACE,Amérique,street,0.46199,alley,0.120406,plaza,0.0810444,downtown,0.0316048,apartment building,0.0275312
00035661,,,,,,,,LOC PLACE,Amérique,street,0.46199,alley,0.120406,plaza,0.0810444,downtown,0.0316048,apartment building,0.0275312
00035661,,,,,,,,LOC PLACE,Bruxelles,street,0.46199,alley,0.120406,plaza,0.0810444,downtown,0.0316048,apartment building,0.0275312
00035695,"Dans le Parc de Bruxelles, par ces beaux jours d'été les enfants s'en donnent à coeur joie autour du grand bassin plein de lumière. [Actualit]",parcs--bruxelles (belgique),Q31,Q239,Bruxelles,Les parcs et les bois à Bruxelles : [...-1939]. -  20 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35695&rqdb=1&dbnu=1,LOC SPACES,le Parc de Bruxelles,plaza,0.315881,ice skating rink,0.295213,park,0.133357,promenade,0.0710097,cemetery,0.0480238
00035705,Bruxelles. Jardin Botanique. [Les Actualités belges LV Gregorius],parcs--bruxelles (belgique),Q31,Q239,Bruxelles,Les parcs et les bois à Bruxelles : [...-1939]. -  20 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35705&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,mosque,0.600135,palace,0.0605587,mausoleum,0.0433166,amusement park,0.0417127,tower,0.0306921
00035705,,,,,,,,LOC SPACES,Jardin Botanique,mosque,0.600135,palace,0.0605587,mausoleum,0.0433166,amusement park,0.0417127,tower,0.0306921
00035711,L'automne à Bruxelles. Ce n'est pas une besogne facile que de ramasser toutes ces feuilles [Sipho],parcs--bruxelles (belgique),Q31,Q239,Bruxelles,Les parcs et les bois à Bruxelles : [...-1939]. -  20 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35711&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.557383,crosswalk,0.154424,plaza,0.149504,promenade,0.0421492,fountain,0.0264039
00035768,Le Centenaire de la naissance du célèbre sculpteur belge Constantin Meunier. L'inauguration du monument à Etterbeek-Bruxelles en présence du Duc & de la Duchesse de Brabant. 21/6/1931 [Actualit],"etterbeek (bruxelles, belgique)--photographies",Q31,Q192859,Etterbeek,"Vue d'Etterbeek, 1931. - 1 photo",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35768&rqdb=1&dbnu=1,LOC MONUMENT,Centenaire,apartment building,0.40462,plaza,0.127577,building facade,0.0939882,hotel,0.0872084,office building,0.059875
00035768,,,,,,,,LOC MONUMENT,monument à Etterbeek-Bruxelles,apartment building,0.40462,plaza,0.127577,building facade,0.0939882,hotel,0.0872084,office building,0.059875
00035768,,,,,,,,LOC PLACE,Brabant,apartment building,0.40462,plaza,0.127577,building facade,0.0939882,hotel,0.0872084,office building,0.059875
00036020,Le célèbre musée colonial de Tervueren. [Actualit],tervueren (belgique)--photographies,Q31,Q456544,Tervuren,"Vue de Tervueren, [...-1939]. - 1 photo",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36020&rqdb=1&dbnu=1,LOC BUILDING,musée colonial de Tervueren,palace,0.487216,pier,0.0556593,mausoleum,0.0457862,industrial area,0.0373181,building facade,0.0329195
00036038,Manoeuvres anti-aériennes à Uccle.  Matériel à incendie mis à la disposition d'un poste de quartier. [Actualit],uccle (belgique)--photographies,Q31,Q203312,Uccle,"Vues d'Uccle, [...-1939]. - 5 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36038&rqdb=1&dbnu=1,LOC PLACE,Uccle,street,0.532291,promenade,0.32771,plaza,0.0606843,parking lot,0.0117457,residential neighborhood,0.00836026
00036040,"Manoeuvres anti-aériennes à Uccle, 11 juillet 1937. -- -- Une équipe féminine de désinfection au travail [Actualit]",uccle (belgique)--photographies,Q31,Q203312,Uccle,"Vues d'Uccle, [...-1939]. - 5 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36040&rqdb=1&dbnu=1,LOC PLACE,Uccle,plaza,0.376747,ice skating rink,0.235506,campus,0.116273,courtyard,0.0337358,street,0.0313324
00036089,"Une démonstration de protection contre les gaz de combat, organisée par l'Union Civique Belge, avec le concours de la Croix-Rouge de Belgique et du corps des sapeurs-pompiers d'Ixelles, a eu lieu à Watermael-Boitsfort (Bruxelles). Cette démonstration avait surtout pour but de montrer la nécessité de la protection familiale. Les pompiers munis de masques à gaz attaquent une bombe incendiaire. [Actualit]",watermael-boitsfort (belgique)--photographies,Q31,Q272262,Watermael-Boitsfort,Vues de Watermal Boistfort : [...-1939]. -  3 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36089&rqdb=1&dbnu=1,LOC PLACE,Belgique,plaza,0.544345,street,0.141845,stable,0.0613502,courtyard,0.028284,ballroom,0.0267669
00036089,,,,,,,,LOC PLACE,Ixelles,plaza,0.544345,street,0.141845,stable,0.0613502,courtyard,0.028284,ballroom,0.0267669
00036089,,,,,,,,LOC PLACE,Watermael-Boitsfort,plaza,0.544345,street,0.141845,stable,0.0613502,courtyard,0.028284,ballroom,0.0267669
00036089,,,,,,,,LOC PLACE,Bruxelles,plaza,0.544345,street,0.141845,stable,0.0613502,courtyard,0.028284,ballroom,0.0267669
00036164,"La colonne tragique. La colonne du Congrès à Bruxelles au pied de laquelle se trouve le tombeau du Soldat Inconnu, prend ces temps-ci, une tragique renommée. Plusieurs personnes, lasses de la vie, se sont jetées du haut de la colonne haute de 45 mètres pour faire un saut dans l'éternité. Notre photo montre un de ces malheureux qui s'est jeté, ce jour du sommet du monument. 19/5/1934 [Actualit]",meurtre--belgique,Q31,Q31,Belgique,"Affaires de meurtre, [...-1939]. - 10 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36164&rqdb=1&dbnu=1,LOC MONUMENT,La colonne du Congrès,crosswalk,0.490132,plaza,0.105625,street,0.0986926,promenade,0.0550689,medina,0.0437919
00036164,,,,,,,,LOC PLACE,Bruxelles,crosswalk,0.490132,plaza,0.105625,street,0.0986926,promenade,0.0550689,medina,0.0437919
00036164,,,,,,,,LOC MONUMENT,le tombeau du Soldat Inconnu,crosswalk,0.490132,plaza,0.105625,street,0.0986926,promenade,0.0550689,medina,0.0437919
00036164,,,,,,,,LOC MONUMENT,la colonne,crosswalk,0.490132,plaza,0.105625,street,0.0986926,promenade,0.0550689,medina,0.0437919
00036206,Le procès de l'italien anti-fasciste De Rosa à Bruxelles. Parmi les témoins italiens a décharge nous remarquons : Francesco Nitti ancien Président du Conseil des Ministres italiens. Madame Carlo Rosselli & Gaetano Salvemini : 25/9/1930. [Actualit],proces--bruxelles (belgique),Q31,Q239,Bruxelles,"Procès De Rosa à Bruxelles, 25/9/1930. - 6 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36206&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,crosswalk,0.760246,street,0.108371,television studio,0.0607687,plaza,0.0291404,ballroom,0.0145996
00036407,"Bruxelles le 17 août 1933, la fête et les batailles des fleurs se sont deroulées de 15 août à Spa devant une grande affluence des spectateurs. Un groupe dans le cortège fleuri. [Reklamelet - Budapest] [Sipho]",folklore--belgique,Q31,Q31,Belgique,"Manifestations folkloriques, [...-1939]. - 89 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36407&rqdb=1&dbnu=1,LOC PLACE,Spa,street,0.350728,bazaar,0.272427,plaza,0.114441,crosswalk,0.073647,medina,0.0563804
00036407,,,,,,,,LOC PLACE,Bruxelles,street,0.350728,bazaar,0.272427,plaza,0.114441,crosswalk,0.073647,medina,0.0563804
00036411,Bruxelles le II.2.1934. -- -- Aujourd'hui est sorti le célèbre cortège carnavalesque d'Alost. La pittoresque musique du cortège. [Sipho],folklore--belgique,Q31,Q31,Belgique,"Manifestations folkloriques, [...-1939]. - 89 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36411&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.379704,plaza,0.163532,office building,0.1532,embassy,0.135025,hospital,0.0625936
00036411,,,,,,,,LOC PLACE,Alost,street,0.379704,plaza,0.163532,office building,0.1532,embassy,0.135025,hospital,0.0625936
00036446,"Sainte Barbe à Bruxelles.  A l'occasion des fêtes de la Sainte-Barbe, patronne des mineurs, des maréchaux-ferrants et des artilleurs, qui se sont déroulées à Bruxelles ce jour (le 4/11/1931) a eu lieu ce jour une cérémonie émouvante devant le monument aux morts de l'artillerie belge. La cérémonie devant le monument. [Sipho]",folklore--belgique,Q31,Q31,Belgique,"Manifestations folkloriques, [...-1939]. - 89 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36446&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.238233,mosque,0.196904,palace,0.139228,castle,0.0998691,tower,0.0977314
00036446,,,,,,,,LOC MONUMENT,le monument aux morts de l' artillerie belge,plaza,0.238233,mosque,0.196904,palace,0.139228,castle,0.0998691,tower,0.0977314
00036446,,,,,,,,LOC PLACE,Bruxelles,plaza,0.238233,mosque,0.196904,palace,0.139228,castle,0.0998691,tower,0.0977314
00036469,"Bruxelles, le 8/7/1933. Cet après-midi, une grande fancy-fair a été organisée à Ixelles au profit des crèches, le Nid, Sans Souci, le Berceau et de l'Entraide d'Ixelles. Un groupe de petites filles costumées. [Sipho]",folklore--belgique,Q31,Q31,Belgique,"Manifestations folkloriques, [...-1939]. - 89 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36469&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.884479,promenade,0.0358498,plaza,0.0295189,crosswalk,0.0172671,downtown,0.00554197
00036469,,,,,,,,LOC PLACE,Ixelles,street,0.884479,promenade,0.0358498,plaza,0.0295189,crosswalk,0.0172671,downtown,0.00554197
00036469,,,,,,,,LOC BUILDING,le Nid,street,0.884479,promenade,0.0358498,plaza,0.0295189,crosswalk,0.0172671,downtown,0.00554197
00036469,,,,,,,,LOC BUILDING,Sans Souci,street,0.884479,promenade,0.0358498,plaza,0.0295189,crosswalk,0.0172671,downtown,0.00554197
00036469,,,,,,,,LOC BUILDING,le Berceau,street,0.884479,promenade,0.0358498,plaza,0.0295189,crosswalk,0.0172671,downtown,0.00554197
00036469,,,,,,,,LOC BUILDING,l' Entraide d' Ixelles,street,0.884479,promenade,0.0358498,plaza,0.0295189,crosswalk,0.0172671,downtown,0.00554197
00036559,Grand congrès national de la Jeunesse Catholique féminine. Plus de 50.000 congressistes se sont rendus à Bruxelles. Une messe dite par le Cardinal Van Roey a réuni près de 20.000 fidèles devant l'Arc de Triomphe du Cinquantenaire à Bruxelles : 24/6/1934. [Actualit],"jeunesse catholique--belgique, congres et conferences--bruxelles (belgique)","Q31, Q31","Q31, Q239","Belgique, Bruxelles","Congrès des Jeunesses catholiques féminines (JCF) à Bruxelles, 24/6/1934. - 25 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36559&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.290275,bazaar,0.116554,arena,0.0576413,stage,0.0568588,assembly line,0.0450843
00036559,,,,,,,,LOC MONUMENT,l' Arc de Triomphe du Cinquantenaire,plaza,0.290275,bazaar,0.116554,arena,0.0576413,stage,0.0568588,assembly line,0.0450843
00036559,,,,,,,,LOC PLACE,Bruxelles,plaza,0.290275,bazaar,0.116554,arena,0.0576413,stage,0.0568588,assembly line,0.0450843
00036665,"Bruxelles, le 4 juin 1933. Sanctuaire Nationale de N.D. de Hal. Ce dimanche a eu lieu la sortie du cortège marial. Un groupe du cortège. [Sipho]","processions--belgique, rites et ceremonies--belgique","Q31, Q31","Q31, Q31","Belgique, Belgique",Processions et cortèges religieux  : [...-1939]. -  87 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36665&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.556122,plaza,0.20897,bazaar,0.102763,medina,0.0817108,crosswalk,0.0249395
00036665,,,,,,,,LOC BUILDING,Sanctuaire Nationale de N. D. de Hal,street,0.556122,plaza,0.20897,bazaar,0.102763,medina,0.0817108,crosswalk,0.0249395
00036670,La confrérie des cochers de Sain-Guidon. Ce matin a eu lieu le traditionnel pèlerinage des membres de l'antique  confrérie de Saint-Guidon. La bénédiction de la procession à l'église d'Anderlecht. [Sipho],"processions--belgique, rites et ceremonies--belgique","Q31, Q31","Q31, Q31","Belgique, Belgique",Processions et cortèges religieux  : [...-1939]. -  87 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36670&rqdb=1&dbnu=1,LOC PLACE,Sain-Guidon,plaza,0.635642,palace,0.15556,ice skating rink,0.0428786,castle,0.0322835,crosswalk,0.0214836
00036670,,,,,,,,LOC PLACE,Saint-Guidon,plaza,0.635642,palace,0.15556,ice skating rink,0.0428786,castle,0.0322835,crosswalk,0.0214836
00036670,,,,,,,,LOC BUILDING,l' église d' Anderlecht,plaza,0.635642,palace,0.15556,ice skating rink,0.0428786,castle,0.0322835,crosswalk,0.0214836
00036681,"Bruxelles, le 8.6.1933. La croisade Eucharistique à Mons. 5000 enfants ont participé cet après-midi à Mons à la croisade eucharistique qui s'est déroulée à l'occasion de la fête, dite des roses. Une partie de la procession. [Sipho]","processions--belgique, rites et ceremonies--belgique","Q31, Q31","Q31, Q31","Belgique, Belgique",Processions et cortèges religieux  : [...-1939]. -  87 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=36681&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.771324,amphitheater,0.0551003,slum,0.0216713,street,0.020927,medina,0.0180086
